Comment,At,AppVersion,Sentiment
good,2025-04-25 11:48:07,1.250407.47,0
interesting tool.,2025-03-10 14:09:10,1.250224.27,2
Can't even register,2024-09-14 05:49:32,1.240909.27,0
"glitches alot, not really sure why, but keeps telling me prompt is too long. I try sending only, ""."" which was also too long of a prompt .",2025-05-02 22:57:40,1.250428.17,0
"Too troublesome. Have to enter an email. Then, need to open an email to verify ownership. THEN, need to enter a phone number, which can't be a VOIP..... Etc. Far easier to just Copilot, which installs and runs without any tiresome setup as an app, or built into Edge/Windows.",2024-10-03 00:25:54,1.240930.7,0
"Using Claude on my tablet, I am given ""An error has occurred"" every time I try to attach any files at all, but going to Claude in-browser, on the same tablet, attaching files works perfectly fine. I got the app so that I wouldn't have to use the browser on my tablet since it uses much more memory in comparison to the Claude app, so it completely defeats the purpose of using the application version if I know that I'm attaching files - Please fix. It's still an extremely helpful AI, though.",2025-03-08 04:19:24,,1
Claude is awesome,2024-10-05 16:05:57,1.240930.7,2
Incredible!! I appreciate the swift interaction and spot on advice.,2024-11-18 12:05:06,1.241111.7,2
i am from sri lanka.i tried log is using my pc. chrime browser. mobile num verification didn't work stating that wrong mobile number eventhough it is correct. i tried several times. then i tried mobile app. now it displays that my verification limit is exceeded an try again later.,2024-11-03 12:09:10,1.241104.5,0
perfect 👍 choice,2025-05-10 17:51:08,,2
Great app,2025-05-11 07:31:06,1.250428.17,2
"This AI thinks hindu religion is equal to violence and discrimination to minorities. For a completely different queries for establishing organization and need of proper procedures for doing that, this AI responds to a user that Hindu is equals to violence, it seems grand coming from a race of people who created has a history of ending millions of hindus when they looted them as colonies. What a bunch of loosers",2024-08-21 17:10:01,1.240812.7,0
not helping at all conditions but still good,2024-08-24 14:35:09,1.240819.27,1
becoming my goto gpt,2024-07-29 22:39:05,1.240729.15,2
Claudes abilities to synthesize human inquiries into well written responses is beyond remarkable!,2025-06-18 17:51:02,1.250616.17,2
This app is amazing.,2024-11-17 14:47:33,1.241111.7,2
Good,2024-07-23 21:24:13,1.240729.0,2
Try to be like Deepseek! Deepseek is better and its open source. Claude's limitations are horseshit 🤮,2025-01-30 18:57:22,,1
"Since the new update, the app will do fine when writing a markdown text artifact. But when I want to add a new artifact to the chat, it always writes the text as code block, making it nearly unreadable. When I point it out to the app, it fixes it, but the quality of the response is lower than normal. It did perfectly fine before this, so I'm not sure what's going on",2025-05-13 11:38:38,1.250512.27,1
"You can only use the app for a few minutes, maybe 1 hour, then it makes you wait a couple of hours before you can continue use the application free only for a limited time before giving you a downtime before you are able to use it again, and computer programming can't wait that long to be completed.",2025-03-05 02:31:02,1.250303.27,0
this AI is very good and supportive thanks very much 👍☺️ we love you for this amazing application,2025-03-21 03:27:10,1.250317.17,2
"I only say incredible. If I ASK about information in a Website, Claude knows more and describes it clearer than the original!",2024-11-24 07:59:30,1.241111.7,2
Loses prompts. Sometimes you'll get an internal sever error. It happens. No big deal but if i just spent a bunch of time typing out a reply at least keep it until it's actually sent.,2024-08-04 18:00:09,1.240729.17,0
"It's a great tool for use , but one issue is that after using it for sometime, it keeps on saying the prompt is too long while the prompt is only two lines.",2024-09-05 05:05:31,1.240826.27,1
best model for coding assistance.,2025-05-14 04:34:41,,2
works great,2025-04-26 23:04:40,,2
just great 👍,2025-04-19 21:53:49,,2
"Despite being well aware of the potential mistakes AI can make, I found I soon forgot all about that. Claude is incredibly helpful and saved me a huge amount of time researching certain projects. I think Claude is invaluable. When you search Google it takes time reading a load of content and you might not find the answer, ask Claude to help you with a subject and instantly get not only the results but a breakdown of each as seen from a neutral perspective. Absolutely awesome tool.",2025-06-12 00:46:53,1.250602.7,2
too good,2025-06-08 20:13:33,1.250602.7,2
"the app is awful. every few messages, it tells you don't have connection to the internet and doesn't answer even though the connection is totally fine",2025-01-24 22:34:41,1.250120.7,0
"The capability of Claude, is insane. Unfortunately I am facing a bit of a problem, I am being forced to login every time I open the app. Please fix this guys. I don't want to use chat gpt or gemini, but if this continues...",2024-08-29 12:18:59,1.240826.27,1
🚀,2025-01-09 07:39:38,1.250106.7,2
Apropos and comprehensive.,2024-10-11 00:37:31,1.241007.7,2
Pretty amazing AI for so many different applications in my personal and professional life. Keep up the good work.,2025-02-17 08:13:36,1.250217.2,2
Awesome Healing,2024-09-14 18:38:48,1.240909.27,2
Can't register. Says phone number is invalid.,2024-07-17 05:50:57,1.240722.5,0
deep results ask engine,2025-06-19 11:21:10,1.250602.7,2
awesome,2025-03-26 04:06:50,,2
great,2025-03-01 16:46:48,1.250217.10,2
"Claude is a very personable, social AI, very clear & concise without out reading like a textbook. He works great with the coding projects and historical discussions we've had. Definitely worth the time to download!",2025-02-26 00:34:00,1.250224.27,2
helpful,2025-02-19 21:28:13,1.250217.2,2
amazing,2024-09-09 22:35:51,1.240902.17,2
precise,2025-03-29 04:22:46,1.250324.17,2
Claude one of the best ai tool for helping you,2025-06-01 18:00:22,1.250519.17,2
"Even did not get 6 digit code for login, so how I can try next things ??",2025-02-28 15:51:02,1.250224.27,0
I love me some Claude! so helpful. I am inspired to create more for my life with the helpful prompts and thoughtful responses.,2025-04-18 20:12:55,,2
excellent,2024-08-01 16:09:33,1.240729.15,2
It is a great app and it has helped me develop good writing skills since it is AI based. I recommend this app for people to use it,2025-01-07 14:09:37,1.250106.7,2
the best there is,2024-09-03 13:08:29,1.240826.27,2
This is the first day I've ever used it regarding support and motivation for dieting and whatnot So far it's pretty revealing and good supportive I can't give more info because today is the first day I started using it I would love to review this once I've used it more in the future.....,2025-06-09 00:56:10,1.250602.7,2
"It'd be appreciated to edit messages already sent to the LLM, like it's possible on the website.",2024-11-08 14:19:52,1.241111.5,2
nice one,2025-06-20 07:43:56,1.250602.7,2
"Fast, accurate and precise.",2024-11-04 17:40:32,1.241104.5,2
"I used this app for the first time, and I'm impressed. I needed help writing something, and the way it helped me rewrite it is mind-boggling. I wish I would have known about this app a lot sooner. I highly recommend it.",2024-11-14 13:18:57,1.241111.7,2
Absolutely fantastic for brainstorming sci-fi story ideas.,2024-12-06 00:27:47,1.241125.6,2
I couldn't even signup. The app wants my real phone number on top of my email address. Why? What do you need my phone number for. The app doesn't even accept Google Voice number. I am signing up doesn't mean I want to use it for rest of my life. This barrier does not make any sense to me. I think it should be move to users account. What do you need the phone number for? For real.,2024-10-29 21:07:10,1.241028.27,0
nice,2025-05-28 11:44:04,1.250526.17,2
I can't make an account because I am from Iraq. When I type my phone number. I can't verify it.,2024-11-19 07:45:03,,1
"Claude is an impressive AI assistant with exceptional reasoning abilities. It’s a valuable resource for seeking information, solving problems, and gaining different perspectives.",2024-09-26 10:12:45,,2
Claude allows me to expand upon my plans and map out my ideas. I love it!,2024-10-05 15:56:51,1.240930.7,2
One of the best (if not the best) AI chat ever made. I use it for almost everything in my studies of mobile development.,2024-11-04 03:08:00,1.241104.5,2
"wont take a gvoice phone number, scammy",2025-02-06 17:35:40,1.250210.2,0
I adore claude. Only wish I'd stop running out of tokens.,2025-02-19 23:42:34,1.250217.2,2
"nice personality but it becomes a bit too ""yes man"" nowadays",2025-06-23 23:52:43,1.250602.7,2
"It's definitely a lovely interface, extremely fast (I have the pro version), and speaks very elegantly. I also have ChatGPT Pro, which I've been using until now. Which one is better? I don't know yet. However, it's definitely as good, so there's only reason to believe it may be superior for higher end tasks. I'd have to try pushing it to its limits. I definitely recommend it.",2024-10-02 10:40:54,1.240930.7,2
seems to be the best generally available free AI currently.,2025-06-21 00:48:32,1.250602.7,2
"Kino, cinema even.",2025-02-19 16:47:59,1.250217.10,2
🤡,2024-08-28 01:40:43,1.240819.27,2
Nice AI but it can be better,2024-11-07 19:28:47,1.241104.7,2
the best AI for calculations and coding so far,2024-10-16 16:35:31,1.241007.7,2
"Claude is helpful to me, as a neurodivergent person, to help me get the tone right with communication.",2024-11-04 13:58:50,1.241104.5,2
too much fun!,2024-11-01 04:53:59,1.241104.5,2
This app is trash compared to the web version,2024-08-06 17:02:00,1.240729.15,0
I am impressed,2025-05-28 19:11:27,1.250519.17,2
best Application,2024-12-03 17:12:15,1.241125.6,2
superb...,2025-06-26 08:40:17,1.250609.27,2
Could do better with markdown formattings.,2024-07-22 03:22:55,1.240722.5,2
I love Claude,2025-03-23 08:53:46,1.250317.17,2
I enjoy using this a lot more than chat GPT it gives evidence for why it came up with the results and that is important for me.,2024-10-16 19:42:54,1.241014.17,2
good,2025-04-21 20:24:39,,2
"the more I inquire, the better info I get.",2025-06-04 23:42:16,1.250519.17,2
good,2025-06-01 20:10:25,,2
the only problem is not working properly with low speed internet,2024-08-19 16:09:51,1.240812.7,2
Crashes everytime,2024-11-12 04:30:36,1.241111.5,0
"excellent as it is, without expectation",2025-03-15 20:58:48,1.250310.7,2
"in the current version (may 25), Claude is excellent with JavaScript and CSS, while its German language skills have slacked a bit.",2025-04-27 00:48:40,,2
keren banyak membantu kami,2024-09-28 22:21:42,1.240826.27,2
Blows away Copilot and Chatgpt,2024-11-06 13:00:05,1.241104.7,2
I've used it to improve my resume and it seems to give good suggestions. There is a smarter one for premium users (I think that's how it's described) the free one seems amazing so far.,2025-05-13 15:14:47,,2
