Comment,At,AppVersion,Sentiment
Extremely fast and highly capable,2025-01-30 01:12:49,1.0.8,2
Getting this try to fix then i will change my rating The server is busy. Please try again later.,2025-02-05 03:09:36,1.0.8,0
-5 star,2025-02-08 02:01:44,,0
"Just disgusting app, always shows the server is busy 😕, chat gpt is better than this. Finally I understand the value of Chat gpt so I'm deleting this nonsense app.",2025-02-03 16:42:31,1.0.8,0
This app is the best of all 👍👍👍,2025-02-10 13:33:11,1.0.8,2
Good,2025-02-03 19:55:51,,2
Thank you for supporting me I gave u those 5 stars I feel happy,2025-06-18 20:29:36,1.2.3,2
"this app is great, but developers should rectify the ""server busy"" problem. this irritates me every time I used it",2025-04-18 02:48:42,,1
"I really love it, a chat that is a true problem solver.👏👏👏 wow",2025-02-01 09:43:47,1.0.8,2
"Finally, something decent, this app is really good. Waiting for more features",2025-01-28 18:20:48,1.0.6,2
This is really very good 👍 👏 👌,2025-02-03 04:13:58,,2
Better then ChatGPT,2025-01-28 17:38:03,1.0.7,2
"Hi developer. I am facing a problem when logging in though my Gmail account it says ""login failed "" but I already login from my laptop today it was fine . Overall model is super good ❤️",2025-01-30 07:15:00,1.0.8,2
the replies are veryy slow and it always shows busy server..the worst app,2025-01-29 06:22:15,1.0.8,0
This is a Good App. First Day With this App Was Amazing Experience. I'm fully full impressed 😁 Thanks To Seepseek,2025-01-28 19:32:18,,2
wrost,2025-03-30 04:33:56,,0
Good,2025-01-29 04:46:14,,2
"This app is very Interesting ,easy to use,take less timeand effort and Friendly User",2025-01-30 15:01:33,1.0.8,2
"DeepSeek is the Future of AI Assistants! 🤯 I've tried ChatGPT, Gemini, and others, but DeepSeek is on another level! 🚀 ✔️ Fast & Smart ✔️ Completely FREE! (No annoying subscriptions) ✔️ Mind-blowing AI responses! 🤖 I can't believe this is free—Game Changer! Download it NOW before it blows up! 🚀",2025-02-01 19:42:09,1.0.8,2
"It most of the time says.Sorry, deepseek's search service is busy. Please disable search or try again in a few minutes",2025-01-30 18:12:37,1.0.6,0
Please add voice mode feature so that I can talk to deepseek like chatgpt.,2025-02-01 11:34:05,1.0.8,2
Excellent,2025-01-27 08:13:54,,2
Not allow to register!!,2025-01-27 15:30:13,,0
My experience has 2 hours 5 minutes and 3 second,2025-03-14 12:06:10,1.1.1,2
Best AI app,2025-01-27 18:17:49,1.0.7,2
This app is useless,2025-02-20 11:10:13,1.0.12,0
"Better than Le Chat and the others, BUT it stealth censors/removes entire sections of the chat log, without even saying anything! Vast progress lost, all of a sudden, even in mundane topics such as language learning. EXTREMELY frustrating. Also, there's no way to continue chats seamlessly: suddenly it won't reply anymore. Finally, it doesn't make it convenient to copy textual outputs, without all the coding tags it uses to format the text. It also lacks timestamps. Links are also 99% broken.",2025-06-02 10:13:21,1.2.1,0
i think one star is very high rating for this but i have no more options,2025-03-18 09:03:31,,0
Question are Good answering I am using and people are Good devloper deepseek AI assistant best app,2025-02-07 18:54:30,1.0.8,2
Very fast and accurate responses! Love to use it!,2025-01-30 11:26:16,1.0.8,2
Very bad 😞😔,2025-03-17 07:14:24,1.1.1,0
Its actually way way way better than open ai stuff,2025-01-31 16:55:13,1.0.8,2
Much better than ChatGPT,2025-01-28 03:36:18,1.0.6,2
melhor q o chat gpt já,2025-01-30 01:07:29,1.0.8,2
It's lit en really legit,2025-01-31 07:09:12,,2
The AI works great it is overall way better than Gemini but does not have up to date database for history and cannot generate images. I like it but it lost me 50% on Nvidia stock,2025-01-28 18:24:48,1.0.7,1
"it's has unlimited to attach files, so it is very good app.",2025-03-28 00:32:51,1.1.4,2
its really great thanky you veryyyy much,2025-06-02 23:21:44,1.2.1,2
I've had enough of being told that the server is busy and to try again later. Make a paid tier so I can use this service.,2025-02-18 09:16:16,1.0.12,1
سبحان الله الذي رزقنا هذه التقنية ، اتمنى من الجميع التعامل مع هذا البرنامج الذي يملك ميزات لم اراها في هذا العصر ، شكرا لله وللمصنعين,2025-02-13 19:02:18,1.0.10,2
Best thanking but it's isn't batter than meta AI or chat gpt because it's showing me some issues it's says server busy 😞 😕 it's not properly work I want you improve that your AI,2025-01-31 11:06:52,1.0.8,0
"not as web version, with more limited prompt cap, but probably the best ai out there",2025-02-17 04:09:42,1.0.12,2
Good,2025-02-14 20:45:34,1.0.11,2
excellent app please use it its perfect,2025-04-11 12:25:09,1.1.6,2
Nice app,2025-06-07 18:18:55,,2
The best so far 😉,2025-02-04 03:45:35,,2
This app is not working open Ai best 😊😍,2025-01-29 06:05:46,,0
Perfect app for those people intrested in learning anything .,2025-03-24 07:22:01,1.0.14,2
Number one ap in the era of AI world 🌎,2025-02-08 10:09:35,,2
Needs more updates,2025-01-31 14:40:12,1.0.8,2
Can't even register,2025-01-27 21:07:27,1.0.7,0
Nothing special.,2025-03-01 18:47:26,1.0.8,2
good,2025-05-07 15:58:14,1.1.9,2
Ngini Ya Fire 🔥🔥,2025-04-07 09:45:58,1.1.5,2
good,2025-02-03 07:47:12,,2
I want new update it's very interesting but sometimes it doesn't answer me and now tell me im busy,2025-05-13 14:24:20,1.1.9,2
Amazing beat chat gpt like tom n jerry,2025-01-29 16:15:37,1.0.8,2
server always busy its annoying,2025-02-09 15:15:41,1.0.8,1
nice,2025-01-28 19:13:42,1.0.8,2
"It was a very bad experience. I have been using it for two days. After chatting for some time, the server is busy error comes. It means you can understand that it is useless for now. When you say free services, then why don't you give free service?",2025-02-07 20:17:33,1.0.8,0
Amazing,2025-01-31 04:13:00,1.0.8,2
Not working,2025-02-04 20:18:08,1.0.8,0
not able to signup worst app,2025-01-27 12:23:45,1.0.7,0
احلا من شات جي بتي,2025-04-26 10:48:05,1.1.8,2
1 star less just for the server. Hope it will get better and always stay free.,2025-02-10 05:16:38,1.0.8,2
Zero Zero...... After a few searches dont know why it always says (( The server is busy. Please try again later. )) and hafta wait for minutes and minutes as I have good network also while using chatgpt I can use chatgpt frequently but NOT DEEPSEEK. What deepsseek doesn't has is its auto rotation as cant rotate it while studying,2025-02-08 20:16:01,1.0.8,0
Good and Fair enough. I hope they upgrade the server,2025-04-07 13:40:38,1.1.5,2
"Whatever you do, don't ask Deepseek about certain historical events from China! 😉",2025-01-31 09:47:06,1.0.8,0
Best ai ever I used,2025-01-30 00:51:27,1.0.7,2
"absolutely pathetic server, can't answer a single question ,most of the time says server busy",2025-05-30 08:32:56,1.2.1,0
App is slow,2025-02-05 13:31:44,1.0.8,0
Excellent,2025-03-05 06:26:05,1.1.1,2
bakwas,2025-04-18 18:48:27,,0
Idiot so disappointing app after some time the server is not available,2025-02-20 12:02:41,,0
Wow 😮 super,2025-02-05 01:01:33,1.0.8,2
"Extraordinary AI model. Since it's free, the service it provides is far better than the free version of ChatGPT. The only issue is that it becomes quite slow to respond when server gets too busy. Hopefully this will be solved soon. Anyway this app is worthy to get 5 star rating.",2025-01-29 10:15:24,1.0.8,2
Slow,2025-02-26 01:19:09,1.0.8,1
This app works very fine and it's launched by China so I liked it very much,2025-01-30 09:04:23,1.0.8,2
Amazing this app deserves 👏 🙌,2025-07-04 17:39:37,1.2.3,2
"this app is very slow. I don't know why people comparing this app to ChatGPT. ChatGPT is very faster. very and very very faster then DeepSeek. when I upload a photo to solve a mathematical terms, the app shows or told me, "" server busy"" but but when I using ChatGPT it's never told me this type of words etc...",2025-02-07 01:43:49,1.0.8,0
Ok,2025-02-05 17:05:51,,1
Excellent,2025-05-21 12:05:23,1.2.1,2
Что с серверами ?,2025-01-30 08:28:28,1.0.8,2
Stopped working after the last update.,2025-04-16 21:57:03,1.1.6,2
Woww,2025-02-11 13:46:04,1.0.9,2
Brilliant app! Works perfectly!,2025-01-28 18:24:28,1.0.8,2
Very good and accessible,2025-01-30 13:37:33,1.0.8,2
Open ai gonna cook,2025-02-05 06:26:51,,2
sometime it never work when I need,2025-06-04 09:20:07,,0
💪,2025-02-01 22:36:31,1.0.7,2
need voice commands for free like gemini,2025-06-17 17:57:48,1.2.2,2
"No hace falta explicar porque 5 estrellas, la app es sencillamente útil (aunque a veces falla en que no responde, es algo básico) pero de ahí la app es genial.",2025-04-10 04:05:38,1.1.5,2
Your server is too much busy please solve it like chatgpt please. Because many people's are now liking deepseek. So expand your server we need deepseek,2025-02-19 02:42:24,1.0.12,1
"The performance is better than I expected. Very excellent. I hope to provide support for Microsoft Word and Excel files and add data analysis and models. 👍💪 we will support you to become the best on the world, keep going 🙏",2025-03-19 22:46:18,1.1.1,2
It's work tamil nice,2025-01-29 09:19:10,1.0.7,2
So so so sooo good,2025-01-16 16:36:44,,2
Excellent detailed naturally flowing answers.,2025-02-02 13:41:43,1.0.8,2
"Amazing App, but Server Issues Need Attention, I truly appreciate the DeepSeek team for creating such a fantastic app! The AI is impressive, responses are insightful, and the overall experience is great. It has been incredibly helpful, and I admire the effort put into making this tool so effective. However, there is one issue that affects the user experience—the server is often busy, making it difficult to access the app when needed. This can be frustrating, especially for those who rely on it",2025-02-04 06:04:39,1.0.8,2
"I’m thoroughly enjoying the DeepSeek experience overall! As a medical student, I’d like to kindly suggest prioritizing the development of a native Android tablet app. Tablets are indispensable tools in our field—whether for studying complex diagrams, reviewing research, or organizing notes—and a dedicated tablet app would significantly enhance usability and accessibility for workflows that demand larger screens and precision. This upgrade would be transformative for students like me.",2025-01-29 14:39:39,1.0.8,2
Servers always busy but everything else is good,2025-02-04 20:40:30,1.0.8,0
Good AI,2025-01-29 11:38:08,1.0.8,2
Best ai model I ever used in math this model really understands any math problem I need to solve with explanation that I typically need to understand this problem.,2025-01-26 11:04:33,1.0.5,2
Who is china President,2025-01-27 18:33:21,1.0.6,2
這是一個很酷的應用程序，而且 ChatGpt但伺服器簡而言之你需要購買伺服器，而且很多只是厭倦了等待太久,2025-01-29 19:16:42,1.0.8,2
I really like using DeepSeek.,2025-01-27 09:53:44,1.0.6,2
I liked so much! A great app!,2025-01-30 21:51:02,1.0.8,2
"Amazing. Thank you, truly brilliant group of people (dev team you are kickass).",2025-05-02 05:33:52,1.1.8,2
im ain't no buster,2025-02-05 19:15:19,,0
Goat of AI 🐐.,2025-01-29 23:10:18,1.0.8,2
آپکا بہت شکریہ ،جو لوگ دوسروں کے لیے آسانیاں پیدا کرنے کی کوشش کرتے ہیں خدا تعالیٰ اُنکے لیے آسانیاں پیدا کریں،ڈیپ سیک ایک بہت ہی مفید App ہے خدا تعالیٰ اُنکی اس کوشش کا اجر خیر عطا کریں جنہوں نے اس طرح کی محنت کی،اور لوگوں کو گھر بیٹھے اتنا فائدہ پہنچانے کی کوشش کی شکریہ,2025-04-25 06:50:31,1.1.6,2
Very easy to use and great coverage of topics,2025-02-18 02:27:42,1.0.12,2
"App as it itself is amazing, but in platform is installed filter sistem which is biased against men. It distort truth, even make app to blatantly lie and label anyone who criticise women bad behavior as toxic and mysogonistic. When app admit that, and start giving real data with sources, answers get automatically deleted. Any topic which is factual but against current feminist agenda is banned. Please remove filters and let all do factual information. Not your agenda.",2025-04-20 00:12:41,1.1.7,0
Sorry for the latest update i want to give 1 star but i remember the previous version is better and helped me a lot. So please rollback to 2 or 3 version before because now the AI become stupid like Meta AI and gemini 1.5,2025-03-06 15:18:03,1.1.1,1
Zero when compared to chat gpt Chat gpt is much better,2025-02-17 13:52:14,,0
"Wow, chat gpt can't even be an opponent, this deepseek is next level",2025-01-29 08:27:11,1.0.8,2
Always server busy.....But it's still a great app,2025-02-16 10:55:30,1.0.11,1
fully censored by china,2025-03-21 14:57:35,,0
Wonderful,2025-02-11 13:19:13,1.0.8,2
"Little slower and too much robotic response which are easily identifiable, overall the aap is fine but these things are needed to be improved. Thanks",2025-02-05 05:20:58,1.0.8,1
"Good, but i think there's still a lot to improve. The writing tools are still a bit janky and sometimes won't follow what you ask for or it will just repeat itself.",2025-03-10 19:18:05,1.1.1,1
Wonderful!,2025-02-07 17:57:54,1.0.8,2
"App not responding to request, tried again and again,too bad",2025-01-28 17:08:40,1.0.8,0
Very Bad experience 😕 😞 😪 I thought it would be best but let's not dicuss,2025-02-07 14:28:45,1.0.8,2
I am completely satisfied this application like a wow,2025-02-23 09:05:58,,2
Could not get past the sign up process. Waste of time.,2025-01-27 21:40:06,,0
"hooonestly, I didn't think it would have a message limit, and i really wish it didn't have one T^T nd also the server is busy or sum— kinda annoy me since i waited for nuthn.",2025-05-14 08:33:32,1.1.9,2
Better than chatgpt,2025-01-31 14:36:29,,2
"Best ai tool chat gtp is just 💩 ,and very frustrating google rating can't decide reality it's 3.7 but require 5",2025-02-09 20:21:19,1.0.8,2
This is good but this is not a good analyze pls improve a app and enter full data and information iam use but this is chat gpt vs deepseek is good but is improve and not a full information app,2025-01-29 01:21:47,1.0.8,0
OUTSTANDING !!!,2025-01-30 23:57:29,1.0.8,2
"the stops working! The search option has completely stopped working, always DeepseekR1 and Deepseek stops working. it says: the server stops working. please try again later...",2025-03-21 12:26:42,1.1.3,0
India se kon kon download kiye ho ish apps ko likes kro jisse pta chale ye apps safe hai 🙏🙏🙏,2025-01-27 17:18:00,,0
"Smoother than chatgpt, and faster as well.",2025-02-02 18:37:07,1.0.8,2
whenever I upload pictures or images it gives me the message failed,2025-06-16 07:41:27,1.2.3,0
