Comment,At,AppVersion,Sentiment
so nice ami,2025-01-04 17:15:58,1.0.686588308,2
good,2024-11-11 13:41:00,1.0.668480831,2
گڈ,2025-05-05 19:26:03,,2
good 👍,2025-01-31 15:57:46,1.0.686588308,2
good,2024-10-17 15:41:18,1.0.668480831,2
ok,2025-02-18 17:27:43,1.0.686588308,2
"So bad, wont give you any answers because its offensive.",2024-02-17 21:02:26,1.0.607712083,0
This is incredible! It’s like chatting with a cheetah compared to ChatGPT!,2024-12-14 03:07:05,1.0.686588308,2
good,2025-04-04 06:05:31,1.0.686588308,2
excellent 👌,2025-05-27 00:40:52,1.0.751104895,2
good,2025-04-04 13:14:14,1.0.686588308,2
best,2024-09-25 17:46:16,,2
wow 👌 awesome still learning how to use it,2025-04-16 08:12:32,1.0.741105040,2
amazing,2024-12-28 12:51:26,1.0.686588308,2
very useful,2025-02-11 04:21:14,1.0.686588308,2
not get satisfied answers,2025-05-30 08:15:46,1.0.667532867,0
ever since update everything now is complicated,2025-04-13 03:35:07,1.0.667532867,0
very usefull,2024-12-14 15:08:37,1.0.686588308,2
ভালো,2025-06-24 04:19:49,1.0.751104895,2
The app's response is better. However it has some flaws as it lacks a lot of features of Google Assistant. It can't remember things that I said earlier which is a big flaw. It also has no image generation features... If any developer is reading my comment then please fix this as it's important for us....,2025-02-03 15:05:20,1.0.686588308,2
"i was not used it fully strength, so i can't talk to. more but i will give it one star *",2024-06-18 10:02:27,1.0.626720042,0
Google Gemini is a very good platform,2024-11-28 23:33:44,1.0.686588308,2
I love this app! Very easy getting information and you don't have to read! 👏,2025-07-02 02:41:03,1.0.772404132,2
Good,2025-06-07 12:10:41,1.0.751104895,2
I love this app! Quick & easy-to-use!,2024-08-21 08:26:57,1.0.662093464,2
🙋👍,2025-05-05 10:23:28,1.0.741105040,2
good,2025-06-10 06:13:04,,2
no es tan inteligente como chat gpt pero me parece una sólida (aunque no superior) competencia de momento,2024-11-02 21:12:57,1.0.668480831,1
to good 💯,2025-01-25 03:54:30,,2
good 👍,2025-02-14 17:18:30,1.0.686588308,2
this is the great load of rubbish I've ever used.. seriously Google try better 🙄,2025-03-26 10:37:55,,0
"I'm having an issue with Gemini. It keeps disabling itself and disappearing from my app list. I have to manually re-enable it in Play Store to be accessible again. This is quite frustrating. Is anyone else experiencing this issue? If you know how to fix it, please let me know! I'm giving it three stars because of this recurring problem.",2025-05-31 16:23:59,1.0.751104895,1
absolutely fantastic application to get any kind of information you may be looking for. excited and this is going to help for many things in future 😍😍😍,2025-01-29 19:11:49,1.0.686588308,2
Thank you Google,2025-03-07 11:05:42,1.0.686588308,2
nice.,2025-05-06 14:01:06,1.0.751104895,2
owsome,2025-04-13 10:33:31,,1
nice app with smart ai,2024-11-29 13:38:46,1.0.686588308,2
Do you want your Google Assistant to be worse? Do you wish voice commands would pause your music or videos so that you have to pick up your phone to resume? This might be the one for you!,2025-05-23 02:28:21,1.0.751104895,0
thanks gemin,2025-04-27 17:44:35,1.0.741105040,2
good,2024-12-28 00:50:25,1.0.686588308,2
good,2025-02-11 13:04:51,1.0.686588308,2
I hate the new update!,2025-05-14 14:08:37,1.0.751104895,0
A very helpful AI.,2024-10-17 15:27:16,1.0.668480831,2
Very good,2025-01-11 20:09:39,1.0.686588308,2
"Google Gemini is a powerful and versatile AI developed by Google DeepMind, designed to compete directly with models like OpenAI's ChatGPT. Gemini stands out for its multimodal capabilities, meaning it can understand and generate not just text, but also images, audio, and code.",2025-04-19 03:40:58,1.0.741105040,2
It gives vague and unhelpful responses to basic questions too often. It has a tendency to default to the ai style generalized glossing over of the topic while adding annoying and unnecessary qualifiers.,2024-06-22 07:00:37,1.0.626720042,1
good but still need some improvements because it can't call any one,2024-06-26 23:23:56,1.0.626720042,2
splendid,2025-04-12 09:20:30,1.0.686588308,2
pretty good,2025-02-26 09:06:40,1.0.626720042,1
no work,2025-04-01 07:00:33,1.0.686588308,0
jisse kuchh very good in gorgeous and gorgeous,2024-08-23 10:55:10,1.0.662093464,2
very good service,2025-04-24 13:56:29,1.0.741105040,2
Standard Assistant works much better for 75% of what I need it to do.,2024-10-12 18:02:04,1.0.668480831,0
Why the I terface comes in other languages like Japanese or chinese?,2024-09-26 22:20:37,,0
very good 😊,2025-04-14 02:36:19,1.0.741105040,2
Good,2025-04-06 17:28:33,1.0.686588308,2
stop forcing ai into everything,2025-03-27 18:22:02,1.0.686588308,0
Perfect application ever 👌,2025-03-30 09:24:30,1.0.686588308,2
Good for use it,2025-02-28 10:58:14,1.0.686588308,2
Nice👌,2024-12-02 04:05:33,1.0.686588308,2
a good ai,2024-12-04 07:53:18,1.0.668480831,2
perfect,2025-01-24 10:23:06,1.0.686588308,2
good,2025-01-12 07:16:51,1.0.662093464,2
not being able to create a simple image stupid ai,2025-04-15 07:09:58,1.0.662093464,0
limited information than i need to be satisfied,2025-06-09 22:17:20,1.0.751104895,1
nice,2025-01-11 13:58:19,1.0.686588308,2
mast hai yar,2024-11-10 06:49:11,1.0.668480831,2
nice,2025-05-18 11:13:28,1.0.751104895,2
GOOGLE GEMINI IS VERY GOOD APP 👍,2025-01-10 15:29:58,1.0.686588308,2
wow,2025-04-01 16:34:17,1.0.686588308,2
good,2025-02-21 13:57:34,,2
i don't know how to use this app i hope that it is special offers for me and another person. that's why i will try this app this is first time to use this app but i don't know i can effects what is opportunities to me,2025-06-11 05:37:09,1.0.751104895,2
Most satisfied,2025-03-01 13:09:07,1.0.686588308,2
good,2024-11-28 07:03:27,1.0.668480831,2
great,2025-05-09 14:33:22,1.0.751104895,2
good,2025-06-10 03:16:42,1.0.751104895,2
It is good but sometimes it gives wrong and unusual answer,2025-01-14 05:09:34,1.0.686588308,2
is lice,2025-03-31 09:43:51,1.0.686588308,2
"I was having a conversation , didnt ask for information and it started to repeat what I said and go on and on with info. Easedropping isn't okay with me. If I ask for your input thats one thing , but to pick and choose what you want to is illegal. Is it not?",2025-06-13 21:51:01,1.0.751104895,0
not always right but it's ok,2025-03-22 09:43:53,,1
"Google Gemini is much slower than Google Assistant,But hopefully Google will fix it after the update.",2024-10-11 08:21:11,,0
Simply Amazing,2025-02-05 04:05:35,1.0.686588308,2
can't find much,2025-03-16 02:44:05,1.0.686588308,0
Outstanding,2025-03-06 19:00:38,1.0.686588308,2
very good,2025-04-04 14:26:07,1.0.741105040,2
sooooooooo nice,2024-12-18 14:59:58,1.0.686588308,2
good app it gives the feeling of new technologies and upgrading,2024-08-19 16:00:02,1.0.662093464,2
this app is very helpful and pleasant to work with.,2024-07-12 03:15:50,1.0.626720042,2
"i need some voice conversations , and when I use the assistant just make it don't open the app every time 😑😑",2024-06-11 02:42:46,1.0.626720042,2
love 💕,2025-04-04 21:28:57,1.0.686588308,2
"Have a lot of praplomes, like changes the account just by dragging essentially",2024-04-26 18:22:33,1.0.626720042,0
Excellent,2025-05-19 04:36:06,1.0.751104895,2
is AI a good 👍,2024-11-28 05:39:49,1.0.686588308,2
"very powerfully and super useful,",2025-04-17 13:21:23,1.0.741105040,2
جميل,2024-12-02 15:07:17,1.0.686588308,2
it not ans Sanskrit,2025-03-24 14:55:30,1.0.686588308,0
Mera experience bahut achha raha he Maine Kai bar essse sabal puche he iske duwara jankari bahut acchi mili,2024-10-19 15:20:46,1.0.668480831,2
good 😊,2025-03-30 04:04:31,1.0.686588308,2
Very good,2025-01-26 12:25:27,1.0.686588308,2
very good apps,2025-06-24 15:55:47,1.0.751104895,2
ver good experience,2025-02-13 16:00:54,1.0.686588308,2
Its Nice gemini app,2025-03-22 18:35:26,1.0.686588308,2
good,2025-04-29 12:25:25,1.0.741105040,2
best,2025-06-11 16:59:56,1.0.751104895,2
nice,2024-12-23 12:23:04,1.0.686588308,2
"all good, so please maintain",2025-01-15 11:34:16,1.0.686588308,2
goof,2024-11-14 17:04:42,1.0.668480831,2
In the Top 5 🦾,2024-10-14 06:14:19,1.0.668480831,2
بعهه,2025-05-21 09:07:53,1.0.751104895,2
Okay 👍🏻,2024-10-06 02:43:56,1.0.668480831,1
Gemini is the best that has ever happened to all of us Google users,2025-03-05 10:44:11,1.0.686588308,2
slow but good,2025-02-12 22:01:07,1.0.667532867,2
very useful,2025-06-01 05:58:35,1.0.751104895,0
perfect app,2024-11-16 12:40:47,1.0.668480831,2
very helpful. thanks gemini,2024-09-24 01:50:23,1.0.667532867,2
❤️❣️,2025-06-25 05:51:06,,2
sounds confused half the time,2025-06-29 16:14:28,1.0.772404132,1
make it less obnoxious,2024-02-23 00:49:01,1.0.608774175,1
nice,2025-06-29 05:43:32,1.0.772404132,2
"Wireless, simple queries cause the app to time out.",2024-06-27 18:21:41,1.0.626720042,0
good app,2024-09-03 19:00:52,1.0.667532867,2
Too intrusive,2025-06-14 11:30:25,1.0.751104895,0
Very nice AI 💯💯,2024-09-28 15:40:40,1.0.667532867,2
you are is Smart 🤓,2024-10-13 04:20:26,1.0.668480831,2
Satisfied this app,2024-10-31 15:39:34,1.0.668480831,2
nice,2025-04-30 17:36:28,1.0.741105040,2
Best app Gemini,2025-05-30 17:40:10,,2
good 👍,2025-06-28 05:32:35,1.0.772404132,2
DO NOT GET. •Litterally a worse ChatGPT. •Force installed onto Samsung (very annoying since I'm REALLY struggling with storage management right now) •Uses Wikipedia resources to count to 250 for some reason?? And couldn't even finish counting Bad app. Terrible push from Google. All around bad.,2024-06-06 21:33:39,,0
ist great,2025-02-08 03:21:35,1.0.686588308,2
best al ever🔥❤️,2025-06-18 06:09:21,1.0.751104895,2
"this app is absolutely amazing. it helps you with everything you need, and it gives you peace of mind and helps you relax",2025-01-18 09:25:30,1.0.686588308,2
thank,2025-06-22 12:49:32,1.0.751104895,2
perfect,2025-02-20 02:31:42,1.0.686588308,2
find it fast and helpful,2025-06-03 10:13:26,1.0.741105040,2
Tried this over Google Assistant... got answers in paragraphs worth of length... about how it's not sure about my question and that I should look it up myself... Please don't replace Google Assistant with a paperweight.,2025-03-16 11:14:16,,0
I love it,2024-08-23 10:54:19,,2
goodsssss,2024-09-14 05:19:09,1.0.667532867,2
good,2025-05-28 06:54:43,,2
This app is extremely useful during examinations,2024-11-18 15:52:52,1.0.668480831,2
so good,2025-06-21 01:39:11,1.0.751104895,0
very very good,2025-06-10 16:11:18,1.0.751104895,2
i talk with gemini too much! Because i love this app,2025-04-24 16:07:40,1.0.741105040,2
very nice,2025-02-13 15:53:42,,2
nice,2024-09-03 17:47:36,1.0.662093464,2
high,2024-11-21 20:17:25,,2
It's missing many things.,2025-04-27 23:11:43,,0
"terrible, don't want ay all",2025-05-11 22:37:52,,0
Gemini does very bad things,2024-08-10 13:26:01,1.0.657262185,0
"so nice app, speak to any language and helpful.",2025-06-18 11:38:54,1.0.751104895,2
you can hold a conversation with it !,2024-10-31 01:18:38,1.0.668480831,2
can I tell Malayalam,2025-04-05 18:00:05,,2
dumb,2024-08-28 06:02:47,,0
"Thank you very much, Gemini.",2025-01-29 12:12:15,1.0.686588308,2
it's a very good app,2025-03-01 11:02:40,,2
still beta. it's impressive. but at the same time not so impressive,2024-04-15 17:44:38,1.0.618909562,1
on,2025-01-20 07:39:21,1.0.667532867,2
Good 👍,2025-05-19 16:21:37,1.0.751104895,2
BEST AI APP EVER,2024-11-04 14:12:40,1.0.668480831,2
This app is great and help a lot. You can get the answer to any of your questions from this app,2025-02-16 14:10:40,1.0.686588308,2
nice,2025-05-08 19:13:56,1.0.751104895,2
Excellent,2025-04-01 05:59:17,1.0.686588308,2
zaburdust,2025-06-19 10:04:51,1.0.751104895,2
good,2025-04-17 04:42:19,1.0.741105040,2
very best app for al questions,2025-03-26 02:17:27,1.0.686588308,2
ভালো,2025-02-16 20:42:03,1.0.686588308,0
"not accurate results, by especially comparing electronic gadgets. while gpt providing more accurate in details result oriented.",2024-08-14 03:46:42,1.0.657262185,0
excellent,2024-11-24 16:24:09,1.0.686588308,2
Useless 😞,2024-06-28 14:47:30,1.0.626720042,0
ok,2025-01-22 12:32:05,1.0.686588308,2
good,2025-05-12 21:09:00,1.0.751104895,2
I think it's good for what it is on a non pixel device,2024-08-25 09:17:27,1.0.662093464,2
faster to respond,2025-02-24 10:35:46,1.0.686588308,2
it's good I feel like I am Tony stark 😁,2024-11-23 11:36:57,1.0.686588308,2
very good,2024-12-15 08:37:40,1.0.686588308,2
I liked the original google assistant,2025-07-02 16:11:29,1.0.772404132,0
good,2024-11-29 14:30:35,1.0.686588308,2
this is getting really cool. enough said,2024-03-30 14:59:04,1.0.618909562,2
"Google AI continues to impress with its capabilities, handling a wide range of tasks with increasing sophistication. While there's still room for improvement in terms of accuracy and contextual understanding, the overall experience is positive and points towards a bright future for this technology.",2024-09-20 22:51:51,1.0.667532867,2
great app,2025-07-01 14:39:03,1.0.772404132,2
nice app for educational purposes,2024-09-03 05:08:58,1.0.662093464,2
I like this,2024-08-04 12:36:00,1.0.657262185,2
Geminicellent🌹,2025-05-12 17:05:04,1.0.751104895,2
good,2024-07-27 14:21:07,1.0.626720042,2
"I admit Gemini introduces real-time information and more accurate answers than any ai I knew, it will be great if generation of images has more features",2025-04-19 19:05:07,1.0.686588308,2
nice,2025-04-06 09:58:31,1.0.686588308,2
problems I'm generating images,2024-12-08 06:13:13,1.0.686588308,0
"The voice assistant work finally thank you sometimes your Ai is not recognize the past Chat , also it's not fast enough I hope you will add the futures of memories update also fast and work on create images and video 😄 at that time I will rate it 5 ⭐⭐⭐⭐⭐ stars thank you!",2024-08-02 17:02:28,1.0.626720042,2
Unrivaled,2025-02-21 08:58:21,1.0.686588308,2
the most beautiful and important app that I have ever seen in my life Thanks,2024-10-16 11:45:47,1.0.668480831,2
"can't set a timer Edit.: I'm gonna paste here what the app presented as is ""Seta timer today Eleven PM I can't assist you with that, as I am only a language model. You can set or adjust the timer on most Android devices by using the Clock app. Here are the steps on how to set a timer on an Android device: 1. Open the Clock app. 2. Tap the Timer tab. 3..."" Edit 2: Can't set timers even typing ""Set a timer to 745am"", tried again 4 days later.",2024-06-24 10:11:47,1.0.626720042,0
gud,2025-05-24 09:19:21,1.0.751104895,2
"It installed with default spanish language and continues to do so, which I can't understand why ???",2024-08-16 06:26:49,,0
i love it,2024-09-29 09:42:07,1.0.667532867,2
muito limitada essa IA. a sua capacidade generativa é pobre e inconsistente muito mais vezes que o chatGPT. não vale a pena!,2024-04-28 13:16:48,1.0.626720042,0
very good,2025-03-18 14:18:34,1.0.686588308,2
good,2025-06-11 11:50:14,,2
Hit and miss as to what it can and can't do compared to GA.,2025-07-01 22:55:13,1.0.772404132,2
it's better and more information than talking with a person,2025-04-05 19:45:12,1.0.686588308,2
Not all the answers are correct,2024-12-06 12:23:25,,1
great,2025-03-10 09:36:11,1.0.686588308,2
شاهکار,2025-06-28 18:59:12,1.0.772404132,2
needs updating,2025-05-16 16:56:15,1.0.751104895,0
One word.... EXCEPTIONAL!!,2025-07-04 17:49:10,1.0.776555963,2
"Wow! It's SO cool. It's probably the greatest innovative technological (r)evolution I've seen. The interactive engagement is phenomenal. If you're a lifelong learner, this is an invaluable aid saving untold hours of manual, laborious tedium making learning what you always wanted it to be. It can't be perfect about everything, but it's often highly effective at pushing you in the right direction to find what you need using your own intelligence and creativity. It's amazing.",2024-12-18 06:57:36,1.0.686588308,2
