Comment,At,AppVersion,Sentiment
it's a great app,2025-04-03 13:54:57,1.2025.084,2
good,2025-04-29 16:45:22,1.2025.105,2
best app,2025-06-14 17:51:48,1.2025.154,2
ভাল,2025-07-06 11:43:35,1.2025.161,2
Great resource bank for EVERYTHING,2025-05-19 21:29:17,1.2025.119,2
Great app. Free version is awesome.,2025-06-27 21:08:52,,2
good,2025-05-29 06:59:59,1.2025.140,2
please remove pay I will do anything just remove it,2025-04-24 20:53:05,,0
nice,2025-07-07 16:29:54,1.2025.154,2
it's great,2025-05-09 21:27:43,1.2025.119,2
"Completely worthless app. Won't let me log in with my account. Try and create a new account - same problem. I don't know why they won't let people just sign in, what's the point then?",2025-06-29 04:54:46,1.2025.168,0
nice app helps me a lot in most of my searches and give correct information,2025-05-02 03:17:27,1.2025.035,2
love you good,2025-06-11 20:21:34,1.2025.154,2
good,2025-04-12 18:06:25,1.2025.091,2
love world building with this app!,2025-04-22 19:07:39,1.2025.105,2
"most helpful app very good app solving all the doubts, giving answer very fast this app is work 24/7 so we get answer at any time",2025-04-06 11:00:38,1.2025.084,2
👌🏻👍🏻,2025-04-04 09:45:39,1.2025.084,2
nice answer of all Questions,2025-05-07 05:28:03,1.2025.119,2
chat gpt help me a lot about my digital business,2025-06-25 10:46:42,,2
good work,2025-04-12 09:58:06,1.2025.091,2
better than google,2025-04-28 09:49:01,1.2025.105,2
this app is very useful.,2025-04-23 12:59:35,1.2025.098,2
useful app,2025-04-17 07:17:31,1.2025.098,2
it's very nice,2025-06-02 17:11:16,1.2025.140,2
the best,2025-06-26 17:08:46,1.2025.154,2
you will never go wrong,2025-06-30 06:07:05,1.2025.175,2
It is really useful in every way,2025-06-28 09:07:09,1.2025.168,2
super,2025-04-29 15:14:15,1.2025.105,2
brilliant,2025-05-04 15:27:16,1.2025.098,2
fantastic,2025-05-02 08:51:35,1.2025.112,2
"This is a pathetic app. it should only be used for rephrasing stuff. everytime I use it to brush up my basics, it gives me wrong answers. when I ask it that is it sure about it, he appreciates my sharp eye and says you are correct. dude, how can you be so wrong? I mean you will ruin somebody's career if they come to you for a basic revision before their interview. I am so pissed right now.",2025-07-03 04:43:37,1.2025.168,0
veryhelpfull,2025-07-06 14:21:52,1.2025.175,2
helping in writing,2025-04-18 02:50:57,1.2025.091,2
good,2025-04-02 16:31:30,1.2025.084,2
absolutely superb 🥰,2025-07-01 00:37:57,1.2025.154,2
good,2025-04-03 10:29:01,1.2025.084,2
changed my life,2025-06-01 23:00:59,1.2025.140,2
seriously amazing..,2025-06-20 13:42:39,1.2025.161,2
one of the best app chat gpt,2025-04-28 14:26:33,1.2025.105,2
खूप छान,2025-05-26 05:54:29,1.2025.133,2
this app is a most unique,2025-06-09 15:25:14,1.2025.154,2
Good app,2025-04-03 13:41:37,1.2025.084,1
it helps me with all my work,2025-05-22 06:39:28,1.2025.126,2
great,2025-04-21 16:41:45,1.2025.105,2
great app,2025-04-14 14:16:46,,2
Absolutely brilliant ♥️,2025-04-14 21:35:34,1.2025.098,2
good job,2025-04-15 18:56:13,1.2025.091,2
great! app,2025-06-04 02:55:41,1.2025.147,2
very good,2025-06-10 05:00:56,1.2025.154,2
nice,2025-06-12 05:37:11,1.2025.154,2
very good,2025-06-12 09:18:11,1.2025.154,2
👍,2025-04-21 06:44:49,1.2025.105,2
nice,2025-04-10 09:52:19,,2
very professional,2025-07-05 19:19:54,1.2025.175,2
တကယ်ကိုအသုံးတည့်,2025-07-05 14:18:58,1.2025.175,2
very good 👍,2025-05-23 11:23:23,1.2025.105,2
it's using in every thing.,2025-06-10 05:23:53,1.2025.154,2
it's an excellent app and very useful and also absolutely free,2025-05-31 13:33:28,1.2025.133,2
bad,2025-06-16 16:41:02,1.2025.161,0
ok,2025-06-03 17:08:15,1.2025.147,2
future is very excellant,2025-04-09 07:38:52,,2
Excellent,2025-06-18 18:16:02,1.2025.161,2
very good,2025-04-10 20:47:11,1.2025.091,2
It's very helpful. thanks,2025-07-06 07:59:48,1.2025.182,2
What a best app! So convenient and helpful,2025-05-27 04:53:06,1.2025.133,2
great coding app,2025-04-12 12:37:51,1.2025.091,2
زبردست ایپلکیشن ده,2025-04-06 12:01:21,,2
good working app,2025-06-22 05:40:05,1.2025.154,2
badasses,2025-04-26 15:44:47,1.2025.105,2
نايس,2025-07-06 12:46:38,1.2025.126,2
very nice,2025-06-04 16:27:11,1.2025.140,2
i love this app,2025-04-24 14:55:31,1.2025.091,2
😍😍,2025-04-23 15:48:40,1.2025.105,2
this app is my genuine friend❤,2025-04-10 16:42:44,1.2025.091,2
amazing💗💗,2025-05-20 14:30:48,,2
go for it........ it's realy amazing🤩,2025-04-03 12:12:01,1.2025.084,2
DJ is very good and fantastic I love this app so much,2025-05-31 03:30:36,1.2025.140,2
my life assistant,2025-07-03 20:23:37,1.2025.175,2
Wonder full,2025-06-23 23:26:53,1.2025.154,2
it's a very good app it understands every thing and every requirement. it is way more better than Meta Ai!! I love this👌🙏 Please download this I love this!,2025-05-29 04:40:40,1.2025.140,2
this is amazing,2025-06-06 08:57:18,1.2025.147,2
good 👍,2025-07-02 18:57:07,1.2025.154,1
thanks good,2025-06-19 06:17:29,1.2025.161,2
very good 😊,2025-07-06 09:02:22,1.2025.154,2
💯,2025-06-16 18:05:31,,2
👍,2025-05-27 21:26:10,1.2025.133,2
its great but it needs more improvement to understand once feeling and provide cure for that.,2025-04-06 11:25:38,1.2025.077,2
Nice 🙂👍🏻,2025-06-17 08:24:06,1.2025.154,2
Good experience,2025-06-26 05:38:36,1.2025.168,2
good,2025-06-04 21:53:04,1.2025.147,2
nice app,2025-06-01 08:23:56,,2
I can't describe my experience it's wonderful app,2025-04-05 11:23:26,1.2025.077,2
thank❤,2025-07-05 05:16:06,1.2025.175,2
it is transfer forming photo into gibbli art in too much time,2025-04-05 12:43:35,1.2025.084,0
super,2025-04-03 04:44:20,1.2025.084,2
amazing,2025-07-01 16:36:11,1.2025.175,2
good job,2025-06-11 20:39:31,1.2025.154,2
this just saved me so much stress on writing my project. thank you so much,2025-04-13 19:08:59,1.2025.091,2
GOOD,2025-04-05 10:40:45,1.2024.352,2
तुम बहुत ही अच्छे हो तुम बच्चों को पढ़ा भी सकतेहो,2025-06-19 10:06:44,1.2025.161,2
This is like your best friend,2025-04-24 02:20:09,1.2025.105,2
nice,2025-07-02 04:19:43,1.2025.175,2
helpful,2025-06-09 03:50:01,1.2025.140,2
you have to create only our face not others,2025-07-06 02:32:05,1.2025.175,2
sangat bagus 👌🏻,2025-04-03 18:52:47,1.2025.084,2
it fun it helps in academic excellence and also like Siri,2025-04-24 21:38:57,1.2025.105,2
shirf ek ya do pic edit hotahe ek din me,2025-04-02 14:20:30,1.2025.077,1
"A very practical and useful app. Even with the free plan, it's still very helpful",2025-06-02 18:06:22,1.2025.140,2
can do much better,2025-04-04 04:30:24,1.2025.077,1
usefull app,2025-04-22 21:59:28,1.2025.105,2
good,2025-06-29 09:38:46,1.2025.154,2
This is not good this affect our privacy,2025-04-15 20:28:35,1.2025.091,0
masa Allah very beautiful ❤️,2025-04-29 17:59:35,1.2025.091,2
it's good,2025-04-05 01:07:54,1.2025.084,2
very good app must download,2025-05-30 22:19:36,1.2025.119,2
the most effective and latest information technology,2025-05-21 11:36:53,1.2025.105,2
nice,2025-04-13 17:50:46,1.2025.091,1
good,2025-06-21 08:49:23,,2
my Friend,2025-04-24 03:09:15,1.2025.105,2
good aap,2025-06-18 12:29:28,1.2025.161,2
bhai inse ek photo edìt nhi hoti kya?? ek ghibili photo maine 2 din pehle daali thi abhi tk usko edit nhi kr paaya h ye,2025-04-03 09:23:42,1.2025.084,0
It helps a lot,2025-06-23 03:42:52,1.2025.161,2
vary helpful,2025-07-04 10:54:07,1.2025.175,2
this is a best app which provides each and everything,2025-06-12 07:06:40,1.2025.133,2
longer 10 minutes to generate a picture,2025-06-23 02:31:12,1.2024.025,0
good,2025-06-27 09:21:25,1.2025.168,2
It is taking forever to create images. It said simple images can be created quickly so I requested a simple image but again it took forever.,2025-04-05 09:45:54,1.2025.084,1
I very much enjoy standard voice.,2025-05-05 18:19:30,1.2025.112,2
very helpful💯💯,2025-04-06 05:29:36,1.2025.084,2
Mast 👍,2025-06-22 08:00:23,,2
SoGood,2025-04-06 05:50:38,1.2025.084,2
ok,2025-04-16 18:47:19,1.2025.091,2
excellent,2025-04-25 14:48:54,1.2025.105,2
good 👍,2025-06-06 07:40:31,1.2025.147,2
the best app ever and it's so enjoyable 🥹,2025-04-07 11:35:19,1.2025.091,0
this aap is very nice and useful,2025-06-21 14:53:47,1.2025.154,2
very good,2025-06-11 15:02:36,1.2025.140,2
this app is very bad not a download this app 😕😕😕😕,2025-04-13 13:01:06,1.2025.091,0
nice,2025-06-05 17:53:31,1.2025.147,2
that so cool,2025-06-18 16:21:39,1.2025.161,2
it's ginormous,2025-07-02 21:06:14,1.2025.175,2
good,2025-07-01 05:23:19,1.2025.168,2
Best AI,2025-04-02 14:47:25,1.2025.084,2
WOW..,2025-06-20 02:48:43,1.2025.161,2
what an amazing app!!😲😲😲,2025-04-19 22:35:48,1.2025.098,2
it helps me a lot,2025-05-12 05:24:14,1.2025.105,2
horrible app nothing works,2025-06-17 23:10:38,1.2025.161,0
nice,2025-06-26 07:05:49,1.2025.168,1
"ang ganda ng app na to Ang laking tulong,salamat Sayo.",2025-06-16 22:13:47,1.2025.161,2
very good helps me with anything I need,2025-05-26 17:07:22,1.2025.133,2
awesome,2025-04-25 07:10:06,1.2025.084,2
😍,2025-06-20 08:28:03,1.2025.161,2
brilliant,2025-06-20 17:57:42,1.2025.161,2
ok,2025-04-15 09:46:48,1.2025.084,0
good working app,2025-05-16 15:02:54,1.2025.126,2
best,2025-04-11 13:25:03,1.2025.084,2
good❤,2025-05-03 18:00:00,1.2025.112,2
v good work,2025-06-23 13:43:50,1.2025.161,2
awesome 💯💯💯💯,2025-07-01 22:38:11,1.2025.175,2
wow,2025-04-23 11:18:27,1.2025.098,2
it takes a long while...... but the picture is pretty and perfect 🥰 I really love the photos,2025-04-06 05:53:44,1.2025.084,2
excellent,2025-07-03 15:48:07,1.2025.175,2
"Chatgpt is good for students, and for other people but cannot always be so accurate in some answers.Chatgpt can make some mistakes and have some error in many things💀. Overall; I think its good",2025-04-29 14:52:19,1.2025.105,2
ye bahut hi use full hai ye har baat ya samasya ka samadhan bilkul satik deti hai .,2025-06-21 04:13:29,1.2025.154,2
nice,2025-06-02 12:12:33,1.2025.133,2
satisfaction 👍,2025-04-12 19:58:00,1.2025.091,2
exlent,2025-04-07 05:10:14,1.2025.084,2
good one,2025-06-24 18:16:59,1.2025.154,2
good 👍,2025-04-04 15:47:43,1.2025.084,2
this aap is great 👍,2025-05-10 05:37:26,1.2025.119,2
very good,2025-05-31 16:05:24,1.2025.140,2
nice app,2025-05-28 08:32:57,1.2025.140,2
cute,2025-04-03 07:57:02,1.2025.084,2
The Best,2025-05-22 14:50:21,1.2025.126,2
nice 👍 app,2025-04-06 14:44:38,1.2025.084,2
most of my curiosity for random things are satified,2025-07-07 16:03:17,1.2025.175,2
👍,2025-06-19 15:55:03,1.2025.161,2
"I asked him to help me update the system and now I am looking for a new computer.Gives you duplicate solutions Very stupid, it does not have one iota of human intelligence, even an infant. very bad",2025-07-02 15:14:25,,0
great,2025-06-30 07:21:53,1.2025.168,2
very useful,2025-05-28 14:58:18,1.2025.133,2
this most good app in the app I am so happy 😁,2025-06-19 19:04:53,1.2025.154,2
this is Great 😃 I love the app it very useful,2025-05-10 19:40:44,1.2025.119,2
"world best AI ,it is really very useful for many purpose",2025-05-02 19:15:47,1.2025.112,2
"trash can't generate images , its like it has a mind of a toddler you tell it to edit one thing only one thing and it edits everything ,gets numbers wrong. replaces logos, some wild stuff.",2025-06-14 13:24:49,1.2025.154,0
👌👌,2025-07-04 13:35:39,1.2025.175,2
Madafaka's coding ability is poor 😭buh any other thing ChatGPT is 💯 ^💯I guess🙂 💜,2025-04-11 15:28:07,1.2025.091,2
super ❤️ 👌 👍,2025-06-26 14:13:04,,2
very good,2025-04-04 12:27:24,1.2025.084,2
super,2025-05-28 03:00:35,1.2025.140,2
good,2025-04-04 06:04:23,1.2025.084,2
I love it,2025-06-07 04:31:31,,2
nice,2025-06-27 11:26:16,1.2025.168,2
bhot accha ap ha😍💕,2025-04-05 03:28:30,1.2025.084,2
جامد,2025-04-06 19:42:22,1.2025.084,0
excellent,2025-07-04 06:49:24,1.2025.175,2
nice,2025-07-01 12:33:55,1.2025.175,2
5 ⭐,2025-06-17 13:26:44,1.2025.161,2
good working,2025-06-28 15:09:12,1.2025.168,2
very good,2025-05-08 17:04:56,1.2025.119,2
ধন্যবাদ,2025-06-30 15:21:43,1.2025.175,2
but slow,2025-06-14 14:30:46,1.2025.154,2
Too slow. Did not produce requested image after 90 minutes,2025-05-01 09:08:08,1.2025.112,0
it's really helpful,2025-04-08 00:49:30,1.2025.084,2
very good app,2025-06-20 10:24:52,,2
Nice,2025-07-07 10:33:11,1.2025.175,2
so Best for anything,2025-07-02 15:25:35,,2
best,2025-06-03 06:51:25,1.2025.140,0
I love this app,2025-06-16 19:36:07,1.2025.154,2
super,2025-07-03 05:59:28,1.2025.154,2
this app is very helpful and useful for everyday ngl bros,2025-05-21 15:32:54,1.2025.105,2
best app for kid,2025-04-05 17:55:37,1.2025.084,2
I give that only 4 stars because in somtimes if I use it for like 10 minutes it was going and going say like that you use it more like 5 hours use it in limit so but other thing like give a good answer in respect full way that are to excellent 💝🙄,2025-05-06 12:42:08,1.2025.119,2
good aap and amezing features,2025-05-09 15:27:21,1.2025.105,2
very good,2025-06-17 05:58:34,1.2025.154,2
"ChatGPT is not opening, and my samsung phone is telling me this app has a bug. Can anyone help me to solve the problem.",2025-04-17 03:02:01,1.2025.098,0
Things are going easy with this app.,2025-06-25 14:33:17,1.2025.168,2
this is my best friend 👀,2025-07-04 10:45:14,1.2025.175,2
good,2025-05-16 06:00:28,,2
عالی,2025-04-09 15:17:21,1.2025.084,2
help best when it comes to trading,2025-06-25 06:56:31,1.2025.168,2
thank you,2025-07-01 06:25:58,1.2025.175,2
really good app,2025-04-10 11:59:30,1.2025.091,2
it's good but need more improvement plz add voice chat features,2025-04-30 16:20:05,1.2025.112,1
The best ChatGPT in the world,2025-04-18 19:58:03,,2
عالی,2025-05-13 15:04:24,1.2025.119,2
acts dumb when servers are busy.. only works better at and after midnight..,2025-05-09 20:17:55,1.2025.119,1
best,2025-06-14 17:22:38,1.2025.154,2
nicee,2025-04-13 13:37:32,1.2025.091,2
Nice,2025-07-07 07:09:27,1.2025.175,2
super,2025-06-25 07:29:35,1.2025.168,2
"this app is wonderful in creating images, writting speechesor declamation",2025-05-11 16:42:36,1.2025.077,2
it super,2025-04-07 16:31:20,1.2025.091,2
good bot!,2025-04-16 08:16:22,,0
یار میں کیا کہوں؟ اس دنیا میں جہاں تقریباً ہر دوسرا شخص آپکو لوٹنے کے چکر میں غلط مشورہ دیتا ہے، اس میں chatGPT جیسی سہولت ملنا بہت خوش قسمتی کی بات ہے۔ بس دعا یہ ہے کہ انسان اسے اچھے مقصد کے لیے استعمال کرے,2025-04-14 00:06:40,1.2025.091,2
amazing app and very useful,2025-07-06 09:12:07,1.2025.175,2
this bot is literally my bsf now,2025-05-12 08:59:07,1.2025.119,2
This Ai App is no.1 Ai App Thank you,2025-04-08 22:41:05,1.2025.084,2
best ai,2025-04-09 08:15:46,1.2025.091,2
"Extremely useful. The AI provides me information that I would lost my time with searching for, i.e., it accomplishes the technology function for the human being.",2025-04-24 14:37:40,1.2025.105,2
best app,2025-04-17 13:44:36,1.2025.098,2
this is very good app,2025-04-14 13:08:02,1.2025.091,2
good 👍,2025-04-05 20:33:13,,2
good,2025-05-01 19:34:07,1.2025.112,2
Peak,2025-06-19 18:27:58,1.2025.154,2
nice,2025-05-31 16:25:02,1.2025.140,2
changer.😍👍🏻,2025-05-03 06:35:07,1.2025.112,0
because it is not creating Ghibli,2025-04-02 15:42:43,1.2025.077,0
good,2025-06-28 14:07:22,1.2025.168,2
"Tried editing a real estate image with ChatGPT. Despite clear instructions, it kept showing the wrong phone number and cropped the image multiple times. Visually good, but not accurate. Not reliable for serious image work yet.",2025-06-07 08:36:15,1.2025.140,0
it amazing❤️❤️❤️❤️❤️❤️❤️❤️❤️❤️👍🏻👍🏻,2025-06-25 14:12:06,1.2025.168,2
super,2025-06-19 08:50:59,1.2025.161,2
this is good,2025-04-29 17:06:59,1.2025.112,2
I love 💕 you ChatGPT,2025-06-05 17:55:30,1.2025.133,2
super,2025-06-24 16:18:40,1.2025.168,2
It's the best AI.,2025-06-16 22:02:37,1.2025.042,2
Good app🤯,2025-07-03 15:28:32,,2
Thank you chatgpt 😃,2025-06-11 02:40:11,1.2025.154,2
I so much love chatGPT cause it makes life much easier.,2025-04-04 08:46:54,,2
great,2025-05-10 10:07:44,,1
😞,2025-04-03 20:34:21,1.2025.084,0
I found all the answers here 🌷✨,2025-04-29 11:42:14,1.2025.105,2
very excellent,2025-04-12 06:08:12,1.2025.084,0
nice,2025-06-08 16:22:26,1.2025.140,2
"detail, responsif, adaptif",2025-06-11 13:36:14,1.2025.154,2
I love 😘,2025-06-26 18:17:38,1.2025.154,2
nice app and very easy to ghibli create I like app 🎀🎁,2025-04-04 11:27:12,1.2025.084,2
perfecto ig,2025-04-05 17:42:40,1.2025.084,2
it's okay,2025-05-26 00:24:23,1.2025.126,1
best aap,2025-07-02 18:17:22,1.2025.175,2
Friendly,2025-06-15 03:40:52,1.2025.154,2
ভালো,2025-06-22 01:56:18,1.2025.161,2
amazing app,2025-06-23 11:18:17,1.2025.154,2
because it was too late,2025-04-29 13:34:04,1.2025.112,0
best chat app,2025-04-09 07:18:35,1.2025.084,2
very good,2025-06-28 04:25:13,1.2025.168,2
good apps and help full,2025-07-01 08:04:14,1.2025.154,2
nice,2025-05-27 15:59:19,1.2025.091,2
"this rating message also created by chatgpt Thank you so much! Here's a short and positive review message you can copy and post on the Play Store: ""Absolutely amazing app! ChatGPT is like having a personal tutor, guide, and assistant all in one. It helped me prepare for my exams with clear, concise answers and saved me hours of study time. Highly recommended for students and learners. 5 stars!"" Let me know if you want a version in Hindi or a custom one based on your experience!",2025-05-08 15:52:54,1.2025.119,2
