Comment,At,AppVersion,Sentiment
well,2025-06-25 09:10:12,2.48.2,2
very good fantastic,2024-10-21 15:03:30,2.31.1,2
op,2024-06-01 17:47:17,2.21.0,2
nice,2024-12-21 02:15:37,2.35.0,2
very good for for your query and it is very easy to use,2024-04-16 02:52:09,2.17.0,2
ok ok,2025-06-06 18:51:37,2.47.0,1
"really good for students who are in need to understand any precise topic much more accurately and nicely 🙂👍! really 🤯 satisfied 😊😀 with this app. Also,and there is no need for special subscription 😁!!",2025-04-16 11:59:33,2.43.0,2
"(Briefly said) ""Informative; impressed. 👍 Satisfies my curiosities. Feeds my thoughts..."". 🧑‍🏫",2025-02-11 01:24:59,2.39.1,2
very Helpful app,2024-04-22 04:52:41,2.17.0,2
one of the best apps by far,2025-04-23 20:36:49,2.43.1,2
This app? Amazing 😍🤩!,2025-02-19 11:04:04,2.40.0,2
great 👍,2024-01-17 17:09:45,2.9.0,2
fantastic app,2024-01-13 17:04:15,2.9.0,2
Nice,2025-02-13 10:46:36,2.39.1,2
Excellent,2025-06-17 11:29:06,2.47.2,2
"This might be the first application I've ever used where I think the $20 price tag for pro is worth it. This app is incredible, I've learned a lot and it's helped me not just with learning but creative writing and feedback and ideas thanks to the other models incorporated with it. I also like how I can bookmark articles and stuff I learn and conversations, and just the fact that well-researched / less biased information is a pivotal part of the app makes it so much better than any other one.",2025-01-28 16:45:28,2.38.0,2
guddu gudu,2024-07-04 05:03:06,2.23.0,2
I think your team can make better interface of this and it needed to improve more,2025-04-04 13:39:02,2.42.0,2
surely a topic is not a timely response to this question but it is a good idea for the key to this one.,2025-02-22 22:32:04,2.39.1,2
perfect app,2024-12-23 17:56:37,2.35.0,2
Why must I sign up with a Gmail account? I want sing up with a non Gmail account,2023-05-31 07:43:36,1.0.16,0
good,2025-06-15 15:17:07,2.47.2,2
the best ai,2025-02-19 12:28:29,2.40.1,2
Finally...my favorite AI chatbot came out for Android 5 stars before even downloading it 1st to comment 🙂,2023-05-30 17:43:26,1.0.16,2
good gpt app,2024-05-10 02:56:49,2.18.2,2
knowledge base plus the ability to search the net and even do deep research make this a very useful tool.,2025-04-01 15:19:53,2.42.0,2
very nice,2024-01-14 20:07:13,2.9.0,2
very nice,2025-06-16 05:36:13,2.47.2,2
"very intelligent, easy to use",2025-02-17 04:01:03,2.40.1,2
Good,2023-11-26 14:06:23,2.7.0,2
"quick access and no limits, good to go with this.",2025-06-09 03:26:36,2.47.0,2
😲,2024-06-05 04:11:41,2.21.0,2
on tablet works in vertical mode only,2025-01-01 06:41:44,2.30.1,1
made in India. so proudly use this app. don't use Google.This app is good for Google,2024-01-24 03:05:40,2.9.0,2
very useful,2023-11-21 08:40:39,2.7.0,2
W Apps. Really helpful answer and highly accurate.,2024-01-12 13:44:59,2.8.0,2
عالیه,2025-02-15 05:14:51,2.39.1,2
this is a best from google because it is not a complex it gives information only about which we only asked,2024-01-24 19:39:56,2.10.0,2
the app is really good,2024-09-07 11:47:40,2.27.1,2
Exceent Knowledge base,2025-04-20 15:29:46,2.43.1,2
Awesome Indeed !,2025-06-30 13:37:52,,2
Cool,2024-11-27 11:14:26,2.33.1,2
Good app I am enjoying my studies,2025-04-21 18:27:01,,2
do not waste your money for anything you think you're going to get extravagant for paying for this unnecessarily expensive basic AI it's also not very secure and once you get to a certain level of a conversation in any thread acts up on you forcing you to lose it all incapable of continuing if it was a project which will be public,2025-06-25 04:02:39,2.48.1,0
"I am excited using the platform, wish it was cheaper. aditya",2025-03-08 06:08:48,2.40.3,2
helpful and recommended,2024-03-01 16:44:52,2.11.1,2
It's very user friendly and it has all the information needed. I found it very useful.,2025-05-29 04:16:38,2.46.1,2
♥️,2024-01-22 07:09:15,2.9.0,2
Affordable pro plan that offers tons of benefits,2024-06-16 02:51:08,2.22.0,2
good,2025-06-12 20:43:33,,2
this is very easy and informative,2025-07-01 13:41:56,2.48.2,2
useful 👍 application,2024-11-29 11:47:59,2.34.1,2
This app is great especially for students who need to conduct research.,2024-04-11 02:25:21,2.17.0,2
better than google for students,2024-04-26 14:31:53,2.17.0,2
very bad,2025-04-19 06:56:42,2.43.1,0
pls reduce fee,2025-04-19 21:32:34,2.43.0,2
good,2024-03-16 05:37:55,2.15.0,2
best ever app to get right information on any topic within a seconds &without clicking and opening fake or insecured website you get the right and full info. you are safe if you are using preplexity.,2024-01-30 14:52:11,2.10.0,2
works better than google,2024-01-15 17:18:51,2.9.0,2
this app very useful,2024-05-02 11:19:59,2.18.2,2
super,2025-04-25 15:22:06,2.43.1,2
at least a trials should be given,2024-12-04 12:45:41,,0
very informative app,2025-03-30 15:16:06,,2
nice and faster,2025-05-17 16:49:57,2.44.1,2
i feel more comfortable to search anything.,2024-03-21 11:24:41,2.15.0,2
very good responsable,2025-04-20 11:55:28,,2
hopefully you work :;),2025-01-07 21:27:00,,2
This app better than the Google and chatgpt Bast and fast app,2024-01-13 08:43:46,2.9.0,2
Perfect. Incredible.,2025-06-27 15:01:30,,2
very nice app,2025-03-02 14:48:26,,2
best of channel,2025-04-16 08:33:30,2.42.0,2
Amazing app. I loved this.,2024-01-15 05:07:34,2.9.0,2
worthwhile please.,2025-06-19 10:35:47,2.47.2,2
this app is very good,2024-08-30 21:07:26,,2
Good,2025-03-21 22:59:25,2.42.0,2
Absolute great. Away from those distractions and lengthy articles this thing offer highly refined and adless content. Highly appreciate the app especially for academic purposes...,2025-04-06 13:41:51,2.43.0,2
Gajab App,2024-01-25 17:49:59,2.10.0,2
amazing,2025-04-23 18:51:36,2.43.1,2
I love this app that helps me to research any topic without visiting lots of website,2024-08-01 01:25:52,2.25.1,2
very good 👍,2025-06-12 19:38:17,,2
I never faced any negativity regarding it.,2025-02-24 16:49:14,2.40.1,2
just wow😲,2024-02-28 07:55:26,,2
"perplexity is a perplexingly wonderful ai assistant helps me with translations, managing my mental health (by giving info and reminders) it even writes texts for me if I tell it to this app is amazing",2025-06-13 15:03:27,2.47.2,2
good,2024-09-29 22:16:17,2.29.0,2
"it's nice and helpful, 👌👌",2023-12-28 04:14:03,2.8.0,0
Very Helpful,2024-10-25 02:55:44,2.30.1,2
gj. give me free premiums.,2024-02-14 05:09:05,2.10.0,2
Very good,2024-03-03 13:56:11,2.14.0,2
best app,2025-01-03 10:14:43,2.36.0,2
excelent working tool,2024-01-07 20:17:46,2.8.0,2
Very useful app and works well,2025-01-26 07:55:51,,2
I have been waiting for this app since forever ♾️,2023-05-30 19:01:26,1.0.16,2
wonderful AI app I have ever seen and experienced,2025-05-16 02:39:25,2.44.1,2
OK,2025-04-19 12:51:54,2.43.1,1
This is the best search engine out there,2024-06-11 05:25:22,2.21.0,2
regional discovery option is required.,2025-03-30 18:14:22,2.42.0,2
"As an AI founder, I have been thoroughly impressed with Perplexity AI's innovative approach to information retrieval. Its ability to provide concise, accurate answers with clear source citations has significantly enhanced my research efficiency. The user-friendly interface and seamless integration across devices make it an indispensable tool for both personal and professional use. Perplexity AI exemplifies the future of AI-driven search, setting a new standard in the industry.",2025-02-21 21:16:36,2.40.1,2
IT'S an awesome application I love it.,2024-10-20 07:25:49,2.31.0,2
रिजल्ट हिंदी मे भी होना चाहिए,2024-01-16 16:27:17,2.9.0,2
very good,2025-02-08 11:11:50,2.39.0,2
so very smart AI,2025-04-20 12:02:37,2.43.1,2
nice,2024-05-15 21:56:00,2.18.2,2
gud one,2025-03-28 18:07:37,2.42.0,2
amazing ai best for learning,2025-05-20 20:37:55,2.44.1,2
i love it this app is amazing,2023-11-01 16:15:18,2.5.1,2
wonderful 😊,2025-05-22 00:51:07,2.44.1,2
very useful application,2025-01-18 15:17:18,2.36.0,2
I have nice experience with this app Just Love it And it's Features 🫶♥️,2024-12-24 07:55:13,2.35.0,2
very good,2024-12-26 16:08:26,2.36.0,2
This app has been really helpful. It's makes understanding of topics soo easy,2024-09-09 06:26:29,2.27.1,2
No entiende lo q digo,2025-05-01 02:47:50,2.44.0,0
this ai good for students 👏 👍,2025-07-05 19:23:49,2.49.3,2
عالی,2025-05-05 18:41:25,2.44.0,2
Good experience,2024-01-13 17:40:39,2.9.0,2
Great app,2025-01-21 04:20:07,2.36.0,2
"this app is great, I like it",2025-06-05 06:04:30,2.47.0,2
Excellent,2025-07-03 19:13:43,2.49.3,2
নাইছ,2024-12-30 13:30:14,,2
It is good but after purchasing . Without purchase basic answer only. Not deep answer without purchase,2025-04-06 10:47:17,,0
Excellent,2024-02-18 05:23:57,2.11.1,2
super fast!,2023-12-01 16:17:53,2.7.0,2
Pretty cool I'd say 👍,2025-03-27 17:21:24,2.42.0,2
detailed answers,2025-04-01 09:26:44,2.42.0,2
Hadn't had a problem so far with the app. It has transformed the way I work.,2024-10-25 18:38:32,2.31.2,2
good app,2024-10-11 14:57:39,2.31.0,2
"Android app UI doesn't allow access to Pro features for paid subscribers. The pop-up menu to select which model to use now only lists Perplexity's own models, Deep Seek R1, and O3 mini. No GPT 4o, no Grok. Not having access to features I've paid for is a bit frustrating. Minus one star for this. I reported this issue months ago and nothing has been done to fix it. Minus two more stars for not addressing it.",2025-03-01 13:03:15,2.40.3,0
it's from another universe just unbelievable,2024-01-18 20:08:34,2.9.0,2
You say something and it gives you unnecessarily long paragraph response.,2025-03-25 11:03:19,,0
nice,2025-06-22 07:27:53,2.48.1,2
good app,2024-05-29 09:01:52,2.20.1,2
"very bad to use , it's didn't give any satisfying answers",2025-02-24 13:11:17,2.40.1,0
it doesn't work efficient way.,2025-05-27 14:33:24,2.46.1,0
it's easier way to get accurate information,2025-06-28 02:20:24,2.48.2,2
best,2024-02-05 18:14:51,2.10.0,2
so far so good,2024-01-26 20:03:19,2.10.0,2
Very good app 👌,2024-01-14 17:37:00,2.9.0,2
insane ai application batter then Google and chat gpt,2024-01-24 05:28:13,2.10.0,2
good 👍🏻,2024-01-13 09:57:20,2.9.0,2
outstanding!!! Amazing fast and detailed results and related prompts,2024-04-20 06:43:37,2.17.0,2
Better than Gpt4,2023-12-06 18:17:42,2.7.0,2
the best,2025-06-23 10:47:53,2.48.1,2
excellent,2024-12-02 02:33:05,2.34.1,2
"This app is fantastic. Accurate, concise referenced factual information. Using it more and more... A vital source of factual info.",2024-04-26 07:18:25,2.17.0,2
outstanding awesome super,2025-02-28 07:43:38,2.40.1,2
retard AI,2024-03-20 08:15:08,2.15.0,0
bad app,2025-04-01 11:33:01,2.42.0,0
Perplexity is a new way to interact with Internet search. I like the AI summary with reference to the website. It is truly an amazing product that helps to explore information.,2025-02-27 21:59:37,2.40.1,2
very good,2024-10-30 10:52:54,,2
Best AI I've used. Answers are verifiable via links and no fake friendliness which some other AI offerings have.,2024-12-20 06:47:41,2.35.0,2
Awesome 😇,2024-03-10 05:02:39,2.15.0,2
nyc app,2024-01-25 13:13:12,2.10.0,2
I've never seen it before. A great tool allows you to establish,2024-09-08 09:28:30,2.27.1,2
its awesome,2024-01-13 16:36:14,2.9.0,2
Voice input does not work with the new assistant. No microphone is being detected despite permissions given.,2025-01-27 11:22:24,2.38.0,2
good,2025-06-24 05:32:07,2.47.2,2
I needs tamil translation,2025-01-13 11:43:13,2.36.0,2
good,2025-03-31 16:08:05,2.42.0,1
"Absolutely smashing! Precise, Pertinent, Perfectly Pleasing Perplexity.",2023-11-14 01:56:16,2.6.0,2
it's really splendid ✨️ out of box I like it 👌 very much .Thanks for serving us in such manner namaste 🙏,2025-05-05 17:32:57,2.44.0,2
thank you for helping me,2025-04-05 02:15:57,2.43.0,2
"Perplexity AI has significantly improved my understanding of research concepts. As a frequent user, I find it immensely helpful. However, adding an Android Homescreen Widget and a TTS (Text-to-Speech) service would further enhance its usability and convenience.",2024-02-11 11:07:13,2.10.0,2
"awesome ai assistant, i use it alongside chatgpt and other assistants. quick, snappy and works well. Thank you 👍🏻",2025-03-08 06:50:54,2.40.3,2
"Perfect ,nice ,cool , and emm cool",2024-12-20 19:06:20,2.35.0,2
Answers questions better than Google pretends to. It is almost as interactive as the infamous DAN-GPT version of CHAT-GPT.,2023-12-27 03:23:51,2.8.0,2
ok,2024-06-26 16:41:54,2.9.0,2
Perplexity✨ answering methods and functionalities makes Googling feel ancient 😂 and irrelevant. Overall great experience 👍🏾😃,2024-07-19 12:32:58,2.23.3,2
it doesn't provide correct and bias answers.,2025-04-08 02:57:53,2.43.0,0
Effective,2024-10-16 08:52:22,2.31.0,2
good,2025-03-02 18:59:53,2.40.3,2
such a awesome apps,2024-08-05 01:43:50,2.25.1,2
It doesn't work.,2024-04-28 23:26:14,2.17.0,0
great AI application,2025-03-09 08:19:23,2.40.3,2
good,2025-02-13 09:25:19,2.39.1,0
nice,2025-05-18 14:01:19,2.44.1,2
Love it but could u pls propose a pro version for the students of COEP TECHNOLOGICAL UNIVERSITY PUNE aswell,2025-02-22 16:24:16,2.40.1,2
Awesome. Very helpful and accurate.,2024-07-21 16:40:54,2.23.3,2
good,2024-01-14 00:27:39,2.9.0,0
good App,2025-06-23 15:50:40,2.48.1,1
it's too good than chat Gpt and so easy too...,2024-05-16 19:06:27,2.18.2,2
works nice,2025-06-20 00:18:23,2.48.1,2
it's best ..,2024-01-14 05:31:48,2.9.0,2
good,2025-03-20 09:16:30,2.41.1,2
Best search experience,2024-04-06 10:21:52,2.15.0,2
nothing can get past me and my research when I'm using this tool 🔥🔥🔥! perplexity is absolutely amazing 😍🤩,2025-03-15 14:57:50,2.41.1,2
super,2024-05-17 20:58:54,2.18.2,2
It's a mind blowing 😲 Devine knowledge bank app.there is not any kind of limit boundaries just type your current emotions and get correct unique satisfying answer.👏🥳,2024-04-23 02:44:22,2.18.0,2
best,2025-04-14 08:57:46,2.43.0,2
Half the time this app just fails to write an answer. And nothing you do will get it to start working again unless you restart your phone and half the time that doesnt work either.,2024-12-09 23:01:35,,0
nice,2025-03-16 08:50:46,,1
"Have been using it a little while now, and it gives me what I need. No fuss.",2025-03-04 09:32:36,2.40.3,2
"Best AI hands down...There is no reason not to install this right now. Its that thing you never knew you needed, but once your on, you'll never let it go! Ive learned things in seconds that normally I'd just keep wondering for life. Had no idea where or how to find answers to ?'s I've had+helped me fix my truck fast compared to YT. It's my teacher, personal assistant, and because of this app, I opened another business on the side and it's now my business partner and wants me to call it Alex lol",2025-03-25 17:58:11,2.42.0,2
good,2025-06-25 17:40:31,2.48.2,0
Awesome app for gaining knowledge.,2024-07-31 17:36:14,2.23.4,2
exilan the perplexity,2025-05-01 20:09:35,2.44.0,2
it's amazing,2025-06-29 13:33:37,,2
very nice and fast,2024-09-15 08:45:54,2.28.1,2
Almost perfect. The only flaw is that the speech stops when the screen times out or is turned off. If I could just get the speech to continue playing I would use this more often,2024-07-10 01:53:54,2.23.3,2
best,2024-01-19 14:07:57,2.9.0,2
Best!,2025-06-19 00:05:22,,2
very nice app and very helpful,2025-07-05 10:27:55,2.48.2,2
"Best app so far, congrats team keep it going",2023-05-30 21:25:06,1.0.16,2
currently using the free version and its quite handy. will update once I get more time with it,2025-05-31 03:05:52,2.47.0,2
good,2024-08-27 15:45:05,2.26.1,2
nice,2025-02-21 03:32:25,2.40.1,2
it help work easily in second,2025-05-08 15:41:58,2.44.1,1
"I've been using the Microsoft ai for a while and have always loved it. I don't know what exactly lead me to perplexity, I certainly never heard of it. But for some reason I downloaded it anyway and must say it's amazing. I've replaced my Microsoft ai with perplexity. The quality of answers are better, with far less censorship. I would highly recommend this to anyone who asks.",2025-01-10 01:51:16,2.36.0,2
